error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby '	0	-1	-6403.53	1	-4.66261	1	-3.0837	1	-4.20089	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobbys Handys	0	-1	-6403.53	1	-4.95963	-1	-2.85215	-1	-4.02598	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobbys Partys	0	-1	-6403.53	1	-4.96759	-1	-2.85215	-1	-4.02598	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobbys Ichs	0	-1	-6403.53	1	-4.97178	-1	-2.85215	-1	-4.02598	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby Handys	0	-1	-6403.53	1	-4.98778	1	-3.37303	1	-4.48781	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby ' s	0	-1	-6403.53	-1	-4.63446	1	-2.85215	1	-4.02598	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby Ichs	0	-1	-6403.53	-1	-4.63446	1	-3.37772	-1	-4.02598	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby Partys	0	-1	-6403.53	-1	-4.63446	1	-3.37849	1	-4.48447	Hobbys
fold9_763_ID2876.txt_45_64_64_Hobby's	orth: 26 missing or incorrect use of apostrophes	7	Hobby Enzensbergers	0	-1	-6403.53	-1	-4.63446	-1	-2.85215	1	-4.50391	Hobbys
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	fürs	1	1	-8203.45	-1	-5.67705	1	-2.18163	1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	er fürs	0	1	-10205.0	-1	-5.67705	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	will man fürs	0	1	-10205.1	-1	-5.67705	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	-fürs	0	1	-10205.2	-1	-5.67705	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	e fürs	0	1	-10205.3	-1	-5.67705	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	en fürs	0	1	-10205.3	-1	-5.67705	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für '	0	-1	-8203.45	1	-5.67705	1	-3.56805	1	-5.10274	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für fürs	0	-1	-8203.45	1	-5.9312	1	-3.79298	1	-5.31374	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für Partys	0	-1	-8203.45	1	-5.99631	1	-3.84643	1	-5.36731	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für Enzensbergers	0	-1	-8203.45	1	-6.02939	1	-3.82214	1	-5.33712	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für Mottos	0	-1	-8203.45	1	-6.09034	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für Reich-Ranickis	0	-1	-8203.45	1	-6.09034	-1	-2.18163	-1	-3.15377	fürs
fold9_1072_ID2967.txt_39_102_102_für's	orth: 26 missing or incorrect use of apostrophes	5	für ' s	0	-1	-8203.45	-1	-5.67705	1	-3.35074	1	-4.94433	fürs
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensbergers	1	1	-12002.6	-1	-2809.95	1	-2502.29	1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger '	0	-1	-12002.6	1	-2809.95	1	-2807.81	1	-2810.65	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger Behauptungen	0	-1	-12002.6	1	-2810.27	1	-2808.08	1	-2810.92	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensbergers Umschreibungen	0	-1	-12002.6	1	-2810.33	-1	-2502.29	-1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger Mottos	0	-1	-12002.6	1	-2810.34	-1	-2502.29	-1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger Reich-Ranickis	0	-1	-12002.6	1	-2810.34	-1	-2502.29	-1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger DVDs	0	-1	-12002.6	1	-2810.34	-1	-2502.29	-1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger ' s	0	-1	-12002.6	-1	-2809.95	1	-2807.58	1	-2810.47	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	enzensbergers ' s	0	-1	-12002.6	-1	-2809.95	1	-2807.98	-1	-2504.11	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger Enzensbergers	0	-1	-12002.6	-1	-2809.95	1	-2808.12	1	-2810.95	Enzensbergers
fold9_1889_ID2517.txt_3_0_0_Enzensberger's	orth: 26 missing or incorrect use of apostrophes	14	Enzensberger Partys	0	-1	-12002.6	-1	-2809.95	-1	-2502.29	1	-2810.99	Enzensbergers
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opas	1	1	-9904.15	-1	-10.548	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	er Opas	0	1	-12809.3	-1	-10.548	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa '	0	-1	-9904.15	1	-10.548	1	-6.60878	1	-8.8759	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa ' Omas	0	-1	-9904.15	1	-10.6782	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Omas '	0	-1	-9904.15	1	-10.8015	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa	0	-1	-9904.15	1	-10.8205	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Omas Mottos	0	-1	-9904.15	1	-10.8746	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Omas Reich-Ranickis	0	-1	-9904.15	1	-10.8746	-1	-6.36889	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa ' s	0	-1	-9904.15	-1	-10.548	1	-6.36889	1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Umschreibungen	0	-1	-9904.15	-1	-10.548	1	-6.92707	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Diskos	0	-1	-9904.15	-1	-10.548	1	-6.93816	1	-9.21413	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Mottos	0	-1	-9904.15	-1	-10.548	1	-6.94072	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Reich-Ranickis	0	-1	-9904.15	-1	-10.548	1	-6.94072	-1	-8.69133	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Enzensbergers	0	-1	-9904.15	-1	-10.548	-1	-6.36889	1	-9.20108	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Partys	0	-1	-9904.15	-1	-10.548	-1	-6.36889	1	-9.21314	Opas
fold9_2459_ID1986.txt_16_116_118_Opa's	orth: 26 missing or incorrect use of apostrophes	5	Opa Handys	0	-1	-9904.15	-1	-10.548	-1	-6.36889	1	-9.21834	Opas
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	-Partys	0	1	-16606.2	-1	-2407.42	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys	1	1	-16606.3	-1	-2407.42	1	-103.858	1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	-Party's	0	1	-16606.4	-1	-2407.42	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	man partys	0	1	-16606.4	-1	-2407.42	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	an partys	0	1	-16606.4	-1	-2407.42	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party '	0	-1	-16606.2	1	-2407.42	1	-2406.1	1	-2408.81	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys verteilt	0	-1	-16606.2	1	-2407.71	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Abs	0	-1	-16606.2	1	-2407.72	1	-2406.36	1	-2409.09	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys '	0	-1	-16606.2	1	-2407.76	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Mottos	0	-1	-16606.2	1	-2407.79	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Reich-Ranickis	0	-1	-16606.2	1	-2407.79	-1	-103.858	-1	-105.637	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party ' s	0	-1	-16606.2	-1	-2407.42	1	-2405.76	1	-2408.52	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys ' s	0	-1	-16606.2	-1	-2407.42	1	-2406.14	1	-2408.93	Partys
fold9_2662_ID2971.txt_37_29_29_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Enzensbergers	0	-1	-16606.2	-1	-2407.42	1	-2406.41	1	-2409.11	Partys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	e Handys	0	1	-3.34565	-1	-3.06774	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	-Handys	0	1	-3.37118	-1	-3.06774	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy '	0	-1	-3.34565	1	-3.06774	1	-2.34649	1	-3.16073	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy Handys	0	-1	-3.34565	1	-3.38864	1	-2.62867	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy Reich-Ranickis	0	-1	-3.34565	1	-3.44009	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy DVDs	0	-1	-3.34565	1	-3.44009	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy PCs	0	-1	-3.34565	1	-3.44009	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy Ü30-Partys	0	-1	-3.34565	1	-3.44009	-1	-2.1066	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handys	1	-1	-3.34565	-1	-3.06774	1	-3.26818	1	-4.60933	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy ' s	0	-1	-3.34565	-1	-3.06774	1	-2.1066	1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handys Heutzutage	0	-1	-3.34565	-1	-3.06774	1	-2.63572	1	-3.0888	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Handy Umschreibungen	0	-1	-3.34565	-1	-3.06774	1	-2.66479	-1	-2.97617	Handys
fold9_3389_ID1247.txt_8_6_6_Handy's	orth: 26 missing or incorrect use of apostrophes	7	Heutzutage	0	-1	-3.34565	-1	-3.06774	-1	-2.1066	1	-3.36854	Handys
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	fürs	1	1	-14105.0	-1	-4.2431	1	-2704.7	1	-2707.01	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	er fürs	0	1	-5103.6	-1	-4.2431	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	will man fürs	0	1	-5103.73	-1	-4.2431	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	-fürs	0	1	-5103.87	-1	-4.2431	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	en fürs	0	1	-5103.93	-1	-4.2431	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	r fürs	0	1	-5104.0	-1	-4.2431	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für '	0	-1	-5103.6	1	-4.2431	1	-2.80502	1	-3.91717	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für fürs	0	-1	-5103.6	1	-4.49725	1	-3.02995	1	-4.12817	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für Partys	0	-1	-5103.6	1	-4.56236	1	-3.08339	1	-4.18174	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für Enzensbergers	0	-1	-5103.6	1	-4.59544	1	-3.05911	1	-4.15155	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für Mottos	0	-1	-5103.6	1	-4.65639	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für Reich-Ranickis	0	-1	-5103.6	1	-4.65639	-1	-2.58771	-1	-3.75876	fürs
fold9_3801_ID1745.txt_27_51_51_für's	orth: 26 missing or incorrect use of apostrophes	5	für ' s	0	-1	-5103.6	-1	-4.2431	1	-2.58771	1	-3.75876	fürs
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	-Partys	0	1	-18107.9	-1	-2307.39	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys	1	1	-18108.0	-1	-2307.39	1	-1.26151	1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	man partys	0	1	-18108.1	-1	-2307.39	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	an partys	0	1	-18108.1	-1	-2307.39	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	will man partys	0	1	-18108.1	-1	-2307.39	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	breitete Partys	0	1	-18108.1	-1	-2307.39	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party '	0	-1	-18107.9	1	-2307.39	1	-2306.16	1	-2308.76	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party DVDs	0	-1	-18107.9	1	-2307.69	1	-2306.45	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Handys	0	-1	-18107.9	1	-2307.75	1	-2306.46	1	-2309.06	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Partys	0	-1	-18107.9	1	-2307.75	-1	-1.26151	1	-2309.05	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Spiel	0	-1	-18107.9	1	-2307.78	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party Diskos	0	-1	-18107.9	1	-2307.79	-1	-1.26151	-1	-1.95708	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Party ' s	0	-1	-18107.9	-1	-2307.39	1	-2305.92	1	-2308.57	Partys
fold9_3918_ID2979.txt_9_36_36_Party's	orth: 26 missing or incorrect use of apostrophes	7	Partys ' s	0	-1	-18107.9	-1	-2307.39	1	-2306.35	1	-2309.04	Partys
fold9_4645_ID1735.txt_22_20_19_gabs	orth: 26 missing or incorrect use of apostrophes	4	gab	0	0	0.0	1	-4.39045	1	-3.0529	1	-3.88817	gab ' s
fold9_4645_ID1735.txt_22_20_19_gabs	orth: 26 missing or incorrect use of apostrophes	4	Fernseher	0	0	0.0	1	-4.6259	1	-3.26554	1	-3.9916	gab ' s
fold9_4645_ID1735.txt_22_20_19_gabs	orth: 26 missing or incorrect use of apostrophes	4	früher	0	0	0.0	1	-4.73946	1	-3.29718	1	-4.06513	gab ' s
fold9_4645_ID1735.txt_22_20_19_gabs	orth: 26 missing or incorrect use of apostrophes	4	gab ' s	1	0	0.0	-1	-4.39045	1	-2.84474	1	-3.84944	gab ' s
fold9_4647_ID1735.txt_24_19_11_gabs	orth: 26 missing or incorrect use of apostrophes	4	gab	0	0	0.0	1	-2.51783	1	-1.9153	1	-2.42354	gab ' s
fold9_4647_ID1735.txt_24_19_11_gabs	orth: 26 missing or incorrect use of apostrophes	4	gab ' s	1	0	0.0	-1	-2.51783	1	-1.70713	1	-2.38481	gab ' s
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	er Jugend	0	1	-9207.44	-1	-2.093	-1	-5.95843	-1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	jugend	0	1	-9207.48	1	-2.093	1	-5.95843	1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	-Jugend	0	1	-9207.49	-1	-2.093	-1	-5.95843	-1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	- Jugend	0	1	-9207.51	-1	-2.093	-1	-5.95843	-1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	e Jugend	0	1	-9207.61	-1	-2.093	-1	-5.95843	-1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	Jugendseins	0	-1	-9207.44	1	-2.391	1	-6.5323	-1	-4.86617	die jugend
fold4_3130_ID1470.txt_104_44_44_Jugend	ommi: incomplete_phrase	6	teilgenommen	0	-1	-9207.44	1	-2.41974	-1	-5.95843	-1	-4.86617	die jugend
