error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	jugendlichen	1	0	0.0	1	-1.16774	1	-3.8531	1	-2.99069	jugendlichen
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	jugendlicher	0	0	0.0	1	-1.3429	1	-4.33659	1	-3.52974	jugendlichen
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	jugendliche	0	0	0.0	1	-1.37209	1	-4.23879	1	-3.39873	jugendlichen
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	jugendliches	0	0	0.0	1	-1.44398	1	-4.54332	1	-3.73632	jugendlichen
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	jugendlichem	0	0	0.0	1	-1.4443	1	-4.54617	-1	-2.99069	jugendlichen
fold4_2290_ID1934.txt_23_22_22_Jugendliche	corr: inflection_paradigm	11	dass Jugendliche	0	0	0.0	-1	-1.16774	-1	-3.8531	1	-3.72037	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	jugendlichen	1	0	0.0	1	-2602.87	1	-2608.77	1	-2606.08	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	jugendlicher	0	0	0.0	1	-2603.08	1	-2609.33	1	-2606.69	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	jugendliche	0	0	0.0	1	-2603.1	1	-2609.2	1	-2606.54	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	jugendliches	0	0	0.0	1	-2603.18	1	-2609.53	1	-2606.94	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	jugendlichem	0	0	0.0	1	-2603.18	1	-2609.54	-1	-2606.08	jugendlichen
fold4_3211_ID2127.txt_30_6_6_Jugendliche	corr: inflection_paradigm	11	dass Jugendliche	0	0	0.0	-1	-2602.87	-1	-2608.77	1	-2606.86	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	jugendlichen	1	0	0.0	1	-0.964313	1	-3.13215	1	-2.46671	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	jugendlicher	0	0	0.0	1	-1.16385	1	-3.66115	1	-3.04895	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	jugendliche	0	0	0.0	1	-1.19305	1	-3.56335	1	-2.91794	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	jugendliches	0	0	0.0	1	-1.26494	1	-3.86789	1	-3.29357	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	jugendlichem	0	0	0.0	1	-1.26526	1	-3.87073	-1	-2.46671	jugendlichen
fold4_3213_ID2127.txt_32_46_46_Jugendliche	corr: inflection_paradigm	11	dass Jugendliche	0	0	0.0	-1	-0.964313	-1	-3.13215	1	-3.25925	jugendlichen
fold4_3396_ID2065.txt_15_4_4_Jugendlichen	corr: inflection_paradigm	12	jugendliche	1	0	0.0	1	-0.67655	1	-2.4361	1	-1.92941	jugendliche
fold4_3396_ID2065.txt_15_4_4_Jugendlichen	corr: inflection_paradigm	12	jugendlichen	0	0	0.0	1	-0.898363	1	-2.72504	1	-2.17166	jugendliche
fold4_3396_ID2065.txt_15_4_4_Jugendlichen	corr: inflection_paradigm	12	meisten Jugendlichen	0	0	0.0	-1	-0.67655	1	-2.96497	1	-2.41627	jugendliche
fold4_3396_ID2065.txt_15_4_4_Jugendlichen	corr: inflection_paradigm	12	den jugendlichen	0	0	0.0	-1	-0.67655	1	-3.27455	1	-2.77311	jugendliche
fold4_3396_ID2065.txt_15_4_4_Jugendlichen	corr: inflection_paradigm	12	jeden jugendlichen	0	0	0.0	-1	-0.67655	1	-3.32202	1	-2.8411	jugendliche
fold6_631_ID2131.txt_58_0_0_Es	corr: gender	2	sie	1	0	0.0	1	-3.8757	1	-8.06264	1	-9.51996	sie
fold6_631_ID2131.txt_58_0_0_Es	corr: gender	2	er	0	0	0.0	1	-4.42151	1	-8.71648	1	-10.3924	sie
fold6_631_ID2131.txt_58_0_0_Es	corr: gender	2	es	0	0	0.0	1	-4.58562	1	-8.94842	1	-10.65	sie
fold6_1188_ID2851.txt_10_0_0_Es	corr: gender	2	s E	0	1	-3902.7	-1	-2.17632	-1	-4.2404	-1	-4.88624	sie
fold6_1188_ID2851.txt_10_0_0_Es	corr: gender	2	sie	1	-1	-3902.7	1	-2.17632	1	-4.2404	1	-4.88624	sie
fold6_1188_ID2851.txt_10_0_0_Es	corr: gender	2	er	0	-1	-3902.7	1	-2.43349	1	-4.69987	1	-5.54986	sie
fold6_1188_ID2851.txt_10_0_0_Es	corr: gender	2	es	0	-1	-3902.7	1	-2.60939	1	-4.94202	1	-5.81845	sie
fold6_1202_ID2851.txt_24_0_0_Es	corr: gender	2	sie	1	0	0.0	1	-5.80845	1	-10.6399	1	-12.1786	sie
fold6_1202_ID2851.txt_24_0_0_Es	corr: gender	2	er	0	0	0.0	1	-6.46221	1	-11.3749	1	-13.1382	sie
fold6_1202_ID2851.txt_24_0_0_Es	corr: gender	2	es	0	0	0.0	1	-6.62202	1	-11.606	1	-13.3949	sie
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	in e	0	1	-5703.79	-1	-5.46367	-1	-7.60964	-1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	e in	0	1	-5703.84	-1	-5.46367	-1	-7.60964	-1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	ine	0	1	-5703.84	-1	-5.46367	-1	-7.60964	-1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	i en	0	1	-5703.92	-1	-5.46367	-1	-7.60964	-1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	einen	0	-1	-5703.79	1	-5.46367	1	-7.60964	1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	Ein	0	-1	-5703.79	1	-5.58913	1	-7.82503	1	-9.01791	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	einem	0	-1	-5703.79	1	-5.60484	1	-7.84219	1	-9.01683	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	eine	1	-1	-5703.79	1	-5.67339	1	-7.98335	1	-9.16972	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	ein-	0	-1	-5703.79	1	-5.75025	1	-8.04278	-1	-8.69283	eine
fold6_2473_ID1324.txt_20_3_3_ein	corr: gender	3	eines	0	-1	-5703.79	-1	-5.46367	-1	-7.60964	1	-9.46427	eine
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	ein e	0	1	-9204.48	-1	-4.40574	-1	-7.40505	-1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	e ein	0	1	-9204.48	-1	-4.40574	-1	-7.40505	-1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	ine e	0	1	-9204.5	-1	-4.40574	-1	-7.40505	-1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	ei ne	0	1	-9204.52	-1	-4.40574	-1	-7.40505	-1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	ein	1	-1	-9204.48	1	-4.40574	1	-7.40505	1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	einer	0	-1	-9204.48	1	-4.56215	1	-7.421	1	-8.62847	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	eineUNK	0	-1	-9204.48	1	-5.15607	1	-8.04561	1	-9.88103	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	Eine	0	-1	-9204.48	1	-5.18116	1	-8.07753	1	-9.504	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	irgendeine	0	-1	-9204.48	1	-5.42552	-1	-7.40505	-1	-8.6004	ein
fold6_2476_ID1324.txt_23_53_53_eine	corr: gender	4	eine verallgemeinerung	0	-1	-9204.48	-1	-4.40574	1	-7.99309	1	-9.7248	ein
fold6_2761_ID1306.txt_12_0_0_Es	corr: gender	2	sie	1	0	0.0	1	-2807.73	1	-2815.55	1	-2813.97	sie
fold6_2761_ID1306.txt_12_0_0_Es	corr: gender	2	er	0	0	0.0	1	-2807.96	1	-2815.98	1	-2814.6	sie
fold6_2761_ID1306.txt_12_0_0_Es	corr: gender	2	es	0	0	0.0	1	-2808.09	-1	-2815.55	1	-2814.83	sie
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	sei ne	0	1	-6703.67	-1	-5.01013	-1	-7.80223	-1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	ein se	0	1	-6703.74	-1	-5.01013	-1	-7.80223	-1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	s eine	0	1	-6703.76	-1	-5.01013	-1	-7.80223	-1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	in see	0	1	-6703.76	-1	-5.01013	-1	-7.80223	-1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	sein e	0	1	-6703.81	-1	-5.01013	-1	-7.80223	-1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	ihre	1	-1	-6703.67	1	-5.01013	1	-7.80223	1	-8.99443	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	seiner	0	-1	-6703.67	1	-5.07296	1	-7.84633	1	-9.05726	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	seinen	0	-1	-6703.67	1	-5.26012	1	-8.04211	1	-9.29286	ihre
fold6_3421_ID1684.txt_18_9_9_seine	corr: gender	5	seine e	0	-1	-6703.67	-1	-5.01013	1	-8.15485	1	-9.74411	ihre
fold6_3424_ID1684.txt_21_43_43_dem	corr: gender	3	das	0	0	0.0	1	-109.105	1	-113.585	1	-114.962	der
fold6_3424_ID1684.txt_21_43_43_dem	corr: gender	3	den	0	0	0.0	1	-109.19	1	-113.656	1	-115.062	der
fold6_3424_ID1684.txt_21_43_43_dem	corr: gender	3	der	1	0	0.0	1	-109.322	1	-113.948	1	-115.403	der
fold6_3424_ID1684.txt_21_43_43_dem	corr: gender	3	des	0	0	0.0	1	-109.46	1	-113.918	1	-115.41	der
fold6_3424_ID1684.txt_21_43_43_dem	corr: gender	3	demselben	0	0	0.0	1	-109.496	1	-114.046	1	-115.916	der
fold6_4186_ID1840.txt_2_13_13_es	corr: gender	2	sie	1	0	0.0	1	-2806.99	1	-2815.95	1	-2814.11	sie
fold6_4186_ID1840.txt_2_13_13_es	corr: gender	2	er	0	0	0.0	1	-2807.17	1	-2816.4	1	-2814.79	sie
fold6_4186_ID1840.txt_2_13_13_es	corr: gender	2	Es	0	0	0.0	1	-2807.36	-1	-2815.95	1	-2815.12	sie
fold6_4186_ID1840.txt_2_13_13_es	corr: gender	2	ihn	0	0	0.0	1	-2807.42	-1	-2815.95	1	-2815.19	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	sie	1	0	0.0	1	-206.123	1	-209.613	1	-210.592	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	alptraum	0	0	0.0	1	-206.226	1	-209.649	1	-211.308	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	sich	0	0	0.0	1	-206.296	1	-209.83	-1	-210.325	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	er	0	0	0.0	1	-206.442	1	-210.168	1	-211.389	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	ihn	0	0	0.0	1	-206.604	-1	-209.299	1	-211.719	sie
fold6_1660_ID2367.txt_9_60_60_es	corr: gender	2	hinder	0	0	0.0	-1	-206.123	1	-209.299	1	-210.325	sie
fold0_40_ID2351.txt_4_22_22_Äusserung	orth: 24 transpositions: of (ss) and (ß)	9	Äußerung	1	1	-0.851801	0	0.0	0	0.0	0	0.0	Äußerung
fold0_40_ID2351.txt_4_22_22_Äusserung	orth: 24 transpositions: of (ss) and (ß)	9	äußerung	0	1	-5402.79	0	0.0	0	0.0	0	0.0	Äußerung
fold0_432_ID1451.txt_35_107_107_Schulstreß	orth: 24 transpositions: of (ss) and (ß)	10	Schulstress	1	1	-11803.8	0	0.0	0	0.0	0	0.0	Schulstress
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genus	0	1	-16707.2	0	0.0	0	0.0	0	0.0	Genuss
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	genuß	0	1	-16707.3	0	0.0	0	0.0	0	0.0	Genuss
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	genus	0	1	-16707.5	0	0.0	0	0.0	0	0.0	Genuss
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genuss	1	1	-16707.6	0	0.0	0	0.0	0	0.0	Genuss
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genüß	0	1	-16707.7	0	0.0	0	0.0	0	0.0	Genuss
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	außerdem	1	1	-8704.24	1	-1.21307	1	-3.38257	1	-3.20819	außerdem
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	zusammenleben außerdem	0	-1	-8704.24	1	-2.71081	-1	-3.38257	-1	-3.20819	außerdem
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	außerdem leben	0	-1	-8704.24	1	-2.78133	1	-7.40407	1	-6.86652	außerdem
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	außerdem Leben	0	-1	-8704.24	1	-2.82518	1	-7.4643	1	-6.90989	außerdem
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	außerdem zusammenleben	0	-1	-8704.24	1	-2.85388	1	-7.44079	1	-6.94322	außerdem
fold0_3172_ID1535.txt_16_15_15_ausserdem	orth: 24 transpositions: of (ss) and (ß)	9	leben außerdem	0	-1	-8704.24	-1	-1.21307	1	-8.00556	1	-7.33759	außerdem
fold0_4501_ID2420.txt_34_4_4_weiss	orth: 24 transpositions: of (ss) and (ß)	5	weiß	1	1	-7703.39	1	-1.71851	1	-3.80173	1	-3.46964	weiß
fold0_4501_ID2420.txt_34_4_4_weiss	orth: 24 transpositions: of (ss) and (ß)	5	weis	0	1	-10505.3	-1	-1.71851	-1	-3.80173	-1	-3.46964	weiß
fold0_4501_ID2420.txt_34_4_4_weiss	orth: 24 transpositions: of (ss) and (ß)	5	weißs	0	1	-10505.3	-1	-1.71851	-1	-3.80173	-1	-3.46964	weiß
fold0_4501_ID2420.txt_34_4_4_weiss	orth: 24 transpositions: of (ss) and (ß)	5	er weiß	0	1	-10505.5	-1	-1.71851	-1	-3.80173	-1	-3.46964	weiß
fold0_4501_ID2420.txt_34_4_4_weiss	orth: 24 transpositions: of (ss) and (ß)	5	Weiss	0	1	-10505.5	-1	-1.71851	-1	-3.80173	-1	-3.46964	weiß
fold0_4505_ID2420.txt_38_0_0_Abschliessend	orth: 24 transpositions: of (ss) and (ß)	13	Abschließend	1	1	-7402.42	0	0.0	0	0.0	0	0.0	Abschließend
fold0_3918_ID2972.txt_24_58_56_Streß	orth: 24 transpositions: of (ss) and (ß)	5	Stress	1	0	0.0	1	-3103.55	1	-3108.18	1	-3107.71	Stress
fold0_3918_ID2972.txt_24_58_56_Streß	orth: 24 transpositions: of (ss) and (ß)	5	keine	0	0	0.0	1	-2.47261	1	-5.88467	1	-5.42826	Stress
fold0_3918_ID2972.txt_24_58_56_Streß	orth: 24 transpositions: of (ss) and (ß)	5	keinen	0	0	0.0	1	-2.53056	1	-5.80888	1	-5.37815	Stress
fold0_3918_ID2972.txt_24_58_56_Streß	orth: 24 transpositions: of (ss) and (ß)	5	kein	0	0	0.0	1	-3.22011	1	-5.55419	1	-5.16836	Stress
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	sie	1	1	-9304.51	1	-0.764037	1	-3.21925	1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	n es	0	1	-9304.65	-1	-0.764037	-1	-3.21925	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	er es	0	1	-9304.66	-1	-0.764037	-1	-3.21925	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	e s	0	1	-9304.69	-1	-0.764037	-1	-3.21925	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	Es	0	1	-9304.74	1	-1.08173	1	-3.68961	1	-3.57953	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	er	0	-1	-9304.51	1	-1.05223	1	-3.66683	1	-3.54864	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	ihn	0	-1	-9304.51	1	-1.17818	-1	-3.21925	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	Markenwirtschaft	0	-1	-9304.51	1	-1.30817	-1	-3.21925	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	ich es	0	-1	-9304.51	-1	-0.764037	1	-3.69301	1	-3.56337	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	es gibt	0	-1	-9304.51	-1	-0.764037	1	-3.73961	-1	-3.13102	sie
fold0_538_ID1476.txt_45_12_12_es	corr: gender	2	sich es	0	-1	-9304.51	-1	-0.764037	-1	-3.21925	1	-3.65788	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	sie	1	1	-13206.8	1	-2.37492	1	-5.70643	1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	er es	0	1	-13207.0	-1	-2.37492	-1	-5.70643	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	n es	0	1	-13207.0	-1	-2.37492	-1	-5.70643	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	- es	0	1	-13207.0	-1	-2.37492	-1	-5.70643	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	e es	0	1	-13207.1	-1	-2.37492	-1	-5.70643	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	er	0	-1	-13206.8	1	-2.61703	1	-6.12253	1	-5.67562	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	ihn	0	-1	-13206.8	1	-2.6892	1	-6.2152	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	Es	0	-1	-13206.8	1	-2.69686	1	-6.24035	1	-5.78935	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	Markenwirtschaft	0	-1	-13206.8	1	-2.96228	-1	-5.70643	-1	-5.28544	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	sich es	0	-1	-13206.8	-1	-2.37492	1	-6.22403	1	-5.76032	sie
fold0_698_ID2129.txt_14_90_90_es	corr: gender	2	ich es	0	-1	-13206.8	-1	-2.37492	-1	-5.70643	1	-5.78833	sie
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	er seine	0	1	-18906.2	-1	-2202.8	-1	-2206.67	-1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	s eine	0	1	-18906.7	-1	-2202.8	-1	-2206.67	-1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	- seine	0	1	-18906.7	-1	-2202.8	-1	-2206.67	-1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	sei ne	0	1	-18906.7	-1	-2202.8	-1	-2206.67	-1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	t seine	0	1	-18906.7	-1	-2202.8	-1	-2206.67	-1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	ihre	1	-1	-18906.2	1	-2202.8	1	-2206.67	1	-2206.35	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	seiner	0	-1	-18906.2	1	-2203.0	1	-2206.97	1	-2206.6	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	seinen	0	-1	-18906.2	1	-2203.05	1	-2207.05	1	-2206.69	ihre
fold0_859_ID2961.txt_11_61_61_seine	corr: gender	5	seine e	0	-1	-18906.2	-1	-2202.8	1	-2206.99	1	-2206.68	ihre
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	sie	1	1	-29210.2	1	-5306.34	1	-5313.21	1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	er es	0	1	-29210.3	-1	-5306.34	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	n es	0	1	-29210.3	-1	-5306.34	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	- es	0	1	-29210.4	-1	-5306.34	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	en es	0	1	-29210.5	-1	-5306.34	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	er	0	-1	-29210.2	1	-5306.48	1	-5313.45	1	-5312.58	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	ihn	0	-1	-29210.2	1	-5306.59	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	Es	0	-1	-29210.2	1	-5306.65	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	Markenwirtschaft	0	-1	-29210.2	1	-5306.92	-1	-5313.21	-1	-5312.34	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	sich es	0	-1	-29210.2	-1	-5306.34	1	-5313.51	1	-5312.62	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	es gibt	0	-1	-29210.2	-1	-5306.34	1	-5313.54	1	-5312.71	sie
fold0_870_ID2961.txt_22_169_169_es	corr: gender	2	ich es	0	-1	-29210.2	-1	-5306.34	1	-5313.56	1	-5312.67	sie
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	er eine	0	1	-9904.27	-1	-0.403516	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	- eine	0	1	-9904.53	-1	-0.403516	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	-eine	0	1	-9904.6	-1	-0.403516	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	er Eine	0	1	-9904.66	-1	-0.403516	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	Eine	0	1	-9904.69	-1	-0.403516	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	einer	1	-1	-9904.27	1	-0.403516	1	-2.26002	1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	ein	0	-1	-9904.27	1	-0.674719	1	-2.65859	1	-2.59091	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	eineUNK	0	-1	-9904.27	1	-0.975194	1	-2.94296	1	-2.77794	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	irgendeine	0	-1	-9904.27	1	-1.22734	-1	-2.26002	-1	-2.25353	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	eine verallgemeinerung	0	-1	-9904.27	-1	-0.403516	1	-2.81432	1	-2.78002	einer
fold0_1059_ID2688.txt_1_39_39_eine	corr: gender	4	wir wollen eine	0	-1	-9904.27	-1	-0.403516	1	-2.9051	1	-2.9854	einer
fold0_1074_ID2688.txt_16_0_0_Es	corr: gender	2	es	0	1	-9303.94	1	-1.78672	1	-4.58595	1	-4.28663	sie
fold0_1074_ID2688.txt_16_0_0_Es	corr: gender	2	sie	1	1	-9304.11	1	-1.64413	1	-4.31241	1	-4.03278	sie
fold0_1074_ID2688.txt_16_0_0_Es	corr: gender	2	er	0	1	-9304.34	1	-1.78448	1	-4.58247	1	-4.28903	sie
fold0_1074_ID2688.txt_16_0_0_Es	corr: gender	2	En	0	1	-9304.43	-1	-1.64413	-1	-4.31241	-1	-4.03278	sie
fold0_1074_ID2688.txt_16_0_0_Es	corr: gender	2	n Es	0	1	-9304.58	-1	-1.64413	-1	-4.31241	-1	-4.03278	sie
