error_id	type	error_length	suggestion	is_correct	5_gram_is_suggested	5_gram_score	5_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	10_gram_is_suggested	10_gram_score	10_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold4_2129_ID2487.txt_17_136_136_von einander	orth: 07 sep instead of tog: other cases	12	von voneinander	0	1	-6.36129	5	1	-8.08217	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold4_2129_ID2487.txt_17_136_136_von einander	orth: 07 sep instead of tog: other cases	12	von auseinandersetzen	0	1	-6.32096	4	1	-8.07508	3	0	0.0	-1	0	0.0	-1	0	-100	-1
fold4_2129_ID2487.txt_17_136_136_von einander	orth: 07 sep instead of tog: other cases	12	voneinander	1	1	-5.69922	0	1	-7.42186	0	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenwerden werden	0	0	0.0	-1	0	0.0	-1	1	-5.15164	4	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsener werden	0	1	-9.70483	8	1	-9.04374	6	1	-5.15508	6	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsene werden	0	1	-9.70238	7	1	-9.04887	7	1	-5.15623	7	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsenen werden	0	1	-9.67638	6	1	-9.06045	8	1	-5.15242	5	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenen werden	0	1	-9.51554	5	1	-8.98464	5	1	-5.06375	3	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsen werden	0	1	-9.01105	2	1	-8.52396	2	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenwerden	1	1	-8.63021	0	1	-8.10141	0	0	0.0	-1	1	-11311.8	4	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu	0	0	0.0	-1	0	0.0	-1	1	-1.60027	7	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazuzugehören gehören	0	0	0.0	-1	0	0.0	-1	1	-1.5878	6	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehört gehören	0	1	-3.23243	8	1	-3.3948	8	1	-1.58727	5	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören gehören	0	1	-3.2169	7	1	-3.39244	7	1	-1.57612	4	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazuzugehören	0	1	-3.11246	6	1	-3.29295	6	1	-1.51288	3	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	war dazu gehören	0	1	-3.10337	5	1	-3.20838	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazugehören	0	1	-3.09878	4	1	-3.27994	5	1	-1.50662	2	0	0.0	-1	0	-100	-1
fold0_4266_ID2350.txt_16_17_17_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören	1	1	-2.23188	0	1	-2.33129	0	0	0.0	-1	1	-4002.64	0	0	-100	-1
fold8_2320_ID1895.txt_13_71_70_jugendliche	orth: 02 lcp instead of cap: other cases	11	er jugendliche	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-5808.91	3	0	-100	-1
fold8_2320_ID1895.txt_13_71_70_jugendliche	orth: 02 lcp instead of cap: other cases	11	jugendlichen	0	1	-7.3916	3	1	-7.22402	3	1	-4.64202	3	0	0.0	-1	0	-100	-1
fold8_2320_ID1895.txt_13_71_70_jugendliche	orth: 02 lcp instead of cap: other cases	11	Jugendliche	1	1	-6.86895	2	1	-6.85665	2	1	-4.28552	2	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	zusich	0	0	0.0	-1	1	-211.785	12	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	Maßlos	0	1	-212.145	11	0	0.0	-1	1	-205.987	9	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	zusich meist	0	1	-211.774	9	1	-211.251	6	1	-205.787	5	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	meist zusich	0	1	-211.394	6	1	-210.784	3	1	-205.91	7	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	meist Maßlos	0	1	-211.135	4	1	-210.769	2	1	-205.781	4	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	Maßlos meist	0	1	-211.135	3	1	-211.236	5	1	-205.582	2	0	0.0	-1	0	-100	-1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	beißt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	heißt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	reißt	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	meint	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold8_4750_ID1424.txt_23_110_110_meißt	orth: 23 transpositions: of consonants: other cases	5	meist	1	1	-210.014	0	1	-210.035	0	1	-205.362	0	1	-12115.0	10	1	1	0
fold4_822_ID1062.txt_18_186_186_ähnlichem	orth: 02 lcp instead of cap: other cases	9	Ähnlichem	1	1	-3207.89	0	1	-3211.62	0	1	-3203.83	2	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	jugendlich	0	1	-5.00292	7	1	-5.34291	7	1	-2.03402	7	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	Jugendlicher	0	1	-4.97358	6	1	-5.33246	6	1	-2.00503	5	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	Jugendlichen	0	1	-4.93204	4	1	-5.2882	4	1	-1.96689	3	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	jugendliche	0	1	-4.93098	3	1	-5.26775	3	1	-1.97746	4	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	jugendlichen	0	1	-4.9129	2	1	-5.25021	2	1	-1.96241	2	0	0.0	-1	0	-100	-1
fold0_658_ID2653.txt_16_18_18_Jugendlich	orth: 14 omissions: of one grapheme	10	Jugendliche	1	1	-4.6685	0	1	-5.00647	0	1	-1.79787	0	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	d as	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-8303.97	82	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	s da	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-8303.87	26	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	da s	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-8303.85	19	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	das ist	0	0	0.0	-1	1	-6.98609	8	0	0.0	-1	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	der	0	1	-8.23485	8	0	0.0	-1	1	-3.95906	7	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	den	0	1	-8.10746	6	1	-6.89956	7	1	-3.87863	4	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	Das	0	1	-8.04073	5	1	-6.82021	5	1	-3.89519	5	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	die	0	1	-7.98032	4	1	-6.86322	6	1	-3.8996	6	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	dem	0	1	-7.70126	3	1	-6.55647	3	1	-3.60945	3	0	0.0	-1	0	-100	-1
fold6_1682_ID2367.txt_31_52_52_das	orth: 11 omissions: of double consonants	3	dass	1	1	-6.45868	2	1	-5.7396	2	1	-3.20814	2	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch gutes	0	0	0.0	-1	0	0.0	-1	1	-9.39362	17	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch Schlechtes Gutes	0	0	0.0	-1	0	0.0	-1	1	-9.30028	11	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch Schlechtes gutes	0	0	0.0	-1	0	0.0	-1	1	-9.24234	9	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch schlechtes	0	0	0.0	-1	1	-10.7885	86	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch	0	0	0.0	-1	1	-10.7271	76	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	auch Schlechtes	0	0	0.0	-1	1	-10.7162	73	1	-9.33493	13	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	Schlechtes Gutes	0	1	-16.13	89	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	schlechtes Gutes	0	1	-16.097	84	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	Schlechtes gutes	0	1	-15.9918	81	1	-10.7884	85	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	schlechtes gutes	0	1	-15.9589	77	1	-10.7829	84	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_223_ID1095.txt_33_148_141_gutes	orth: 02 lcp instead of cap: other cases	5	Gutes	1	1	-14.2364	4	1	-8.05513	3	1	-8.89713	3	0	0.0	-1	0	-100	-1
fold5_2605_ID1538.txt_3_43_43_vermeindlich	orth: 22 transpositions: of consonants: Fortis/Lenis	12	vermeidlich	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold5_2605_ID1538.txt_3_43_43_vermeindlich	orth: 22 transpositions: of consonants: Fortis/Lenis	12	vermeintlich	1	1	-5.75424	0	1	-5.41402	0	1	-21.0	0	0	0.0	-1	1	1	0
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	Solange lange	0	0	0.0	-1	0	0.0	-1	1	-4.85345	7	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	So jahrelange	0	0	0.0	-1	1	-4.53406	8	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	Soviele lange	0	1	-7.3585	8	0	0.0	-1	1	-4.85144	6	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	So vorwärts	0	1	-7.2733	7	1	-4.38125	7	1	-4.7044	5	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	So solange	0	1	-7.11574	6	1	-4.29469	5	1	-4.48702	3	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	So Solange	0	1	-7.08085	5	1	-4.2997	6	1	-4.49939	4	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	so lange	0	1	-6.99513	4	1	-4.08405	4	1	-4.25049	2	0	0.0	-1	0	-100	-1
fold1_1291_ID2912.txt_46_0_0_So lange	orth: 07 sep instead of tog: other cases	8	Solange	1	1	-5.78168	0	1	-3.18752	0	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	sie	1	1	-10.1747	2	1	-8.64938	2	1	-36.0	0	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	es Problemen	0	1	-10.7697	6	0	0.0	-1	1	-36.0	12	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	er	0	1	-10.984	9	1	-9.48791	6	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	ihn	0	1	-11.2685	11	1	-9.72361	9	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	Es	0	1	-11.3321	16	0	0.0	-1	1	-36.0	2	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	es selbst	0	0	0.0	-1	1	-9.68951	8	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	sich es	0	0	0.0	-1	1	-9.77889	13	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	sie Problemen	0	0	0.0	-1	0	0.0	-1	1	-36.0	11	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	er Problemen	0	0	0.0	-1	0	0.0	-1	1	-36.0	13	0	0.0	-1	0	-100	-1
fold5_1285_ID1886.txt_7_18_18_es	corr: gender	2	Markenwirtschaft Problemen	0	0	0.0	-1	0	0.0	-1	1	-36.0	14	0	0.0	-1	0	-100	-1
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	er interessant	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-14306.3	100	0	-100	-1
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	interesselos	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	5	4
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	interessiert	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	3
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	interessiere	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	5	2
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	interessierter	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	6	1
fold9_535_ID1405.txt_4_39_39_interressant	orth: 15 insertions: of double consonants	12	interessant	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-14306.3	0	1	1	0
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	diejenigen	0	0	0.0	-1	0	0.0	-1	1	-30.0	5	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	dieselben	0	0	0.0	-1	0	0.0	-1	1	-30.0	4	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	dieselbe	0	0	0.0	-1	0	0.0	-1	1	-30.0	3	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	diejenige	0	0	0.0	-1	0	0.0	-1	1	-30.0	2	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	die jugendlichen	0	0	0.0	-1	1	-12.737	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	, die	0	1	-12.2408	7	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	dies	0	1	-12.1219	6	1	-12.724	6	1	-30.0	6	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	das	0	1	-11.9578	5	1	-12.6123	5	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	den	0	1	-11.7336	4	1	-12.4282	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	der	0	1	-11.5056	3	1	-12.2369	3	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1507_ID2015.txt_1_66_66_die	orth: 28 Eigennamen	3	Die	1	1	-11.3432	2	1	-12.0787	2	1	-30.0	7	0	0.0	-1	0	-100	-1
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	jugen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-9214.97	199	0	-100	-1
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	1	-12.1266	17	1	-12.2021	16	1	-7.02524	27	0	0.0	-1	0	-100	-1
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Juden	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jagen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Junge	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	2
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	1	-11.0655	0	1	-11.5357	0	1	-6.29415	0	0	0.0	-1	1	1	1
fold8_4867_ID2965.txt_35_136_134_Jugen	orth: 14 omissions: of one grapheme	5	Jungen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold5_1251_ID2021.txt_15_19_19_fasst	orth: 15 insertions: of double consonants	5	fast	1	1	-3118.92	0	1	-3118.75	0	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	d as	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13708.8	69	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	s da	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13708.7	52	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	da s	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-13707.9	13	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dafür	0	0	0.0	-1	0	0.0	-1	1	-9.45	4	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	die	0	0	0.0	-1	1	-7.35404	6	1	-9.64444	7	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	-1	1	-7.34411	5	1	-9.61372	6	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	das zu	0	1	-12.65	7	1	-7.40724	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	das beneidenswerteste	0	1	-12.606	6	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	das familiäre	0	1	-12.5999	5	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	Das	0	1	-12.5063	4	1	-7.21847	4	1	-9.49696	5	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dem	0	1	-12.4452	3	1	-7.14661	3	1	-9.4319	3	0	0.0	-1	0	-100	-1
fold1_2387_ID1458.txt_22_79_79_das	orth: 11 omissions: of double consonants	3	dass	1	1	-11.8061	2	1	-6.52545	2	1	-8.93358	2	1	-13708.2	25	0	-100	-1
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Jugendkriminalität	0	1	-109.642	4	1	-110.217	3	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Juden	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	4
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Jagen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Junge	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	2	2
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Jugend	1	1	-108.418	0	1	-109.201	0	1	-126.0	3	0	0.0	-1	1	1	1
fold5_1548_ID2015.txt_42_116_116_Jugen	orth: 14 omissions: of one grapheme	5	Jungen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	0
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	sonstigen	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-8412.56	0	0	-100	-1
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	Sonstigen weitem	0	0	0.0	-1	1	-109.913	29	0	0.0	-1	0	0.0	-1	0	-100	-1
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	Sonstigen Freunden	0	1	-106.411	13	1	-109.626	18	1	-103.044	16	0	0.0	-1	0	-100	-1
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	Freunden	0	1	-106.381	11	0	0.0	-1	1	-103.064	20	0	0.0	-1	0	-100	-1
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	Sonstigen Freuden	0	1	-106.365	10	1	-109.535	14	1	-103.058	17	0	0.0	-1	0	-100	-1
fold4_2363_ID1387.txt_4_73_72_Sonstigen	orth: 03 cap instead of lcp	9	Freuden Sonstigen	0	1	-106.357	9	1	-109.304	8	1	-103.033	14	0	0.0	-1	0	-100	-1
