error_id	type	error_length	suggestion	is_correct	5_gram_is_suggested	5_gram_score	5_gram_rank	3_gram_is_suggested	3_gram_score	3_gram_rank	1_gram_is_suggested	1_gram_score	1_gram_rank	10_gram_is_suggested	10_gram_score	10_gram_rank	spellcheker_suggested	spellcheker_score	spellcheker_rank
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	von macht	0	1	-6.26936	14	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mitmachen macht	0	1	-6.19457	11	1	-5.63475	8	1	-2.60653	3	0	0.0	-1	0	-100	-1
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit Macht	0	1	-6.15237	10	1	-5.73802	13	1	-2.8862	10	0	0.0	-1	0	-100	-1
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit klarmacht	0	1	-6.09837	9	1	-5.61625	7	1	-2.80164	6	0	0.0	-1	0	-100	-1
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit machen	0	1	-5.92939	7	1	-5.64547	9	1	-2.76372	5	0	0.0	-1	0	-100	-1
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mitmacht	1	1	-4.27611	0	1	-4.26501	0	0	0.0	-1	1	-6906.87	0	0	-100	-1
fold5_688_ID1487.txt_20_71_71_Discotheken	orth: 23 transpositions: of consonants: other cases	11	Diskotheken	1	1	-3.68407	0	1	-3.02356	0	1	-15.0	2	0	0.0	-1	0	-100	-1
fold2_3264_ID2616.txt_12_12_12_Weiße	orth: 23 transpositions: of consonants: other cases	5	Weise	1	1	-7.50619	0	1	-8.31318	0	1	-18.0	0	0	0.0	-1	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	ihr	0	1	-17.8157	2	1	-13.6035	2	1	-5.90841	2	0	0.0	-1	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	Ihnen	0	1	-17.9502	3	1	-13.6644	3	1	-5.94997	4	0	0.0	-1	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	ihm	0	1	-18.0228	4	1	-13.7311	4	1	-5.94457	3	0	0.0	-1	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	sie	1	1	-18.1681	5	1	-13.8538	5	1	-5.98488	5	0	0.0	-1	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	- ihnen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-23013.9	9	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	, ihnen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-23014.1	57	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	-ihnen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-23014.3	65	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	en ihnen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-23014.4	81	0	-100	-1
fold3_1518_ID1061.txt_11_106_106_ihnen	corr: case	5	- Ihnen	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-23014.5	97	0	-100	-1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	findet den Unterschied	0	1	-2712.11	44	1	-2712.82	100	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	findet den	0	1	-2712.03	37	1	-2712.82	105	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Unterschied	0	1	-2711.92	26	1	-2712.71	63	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Enzensberger Unterschied	0	1	-2711.89	23	1	-2712.73	65	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Betzenberg	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	5	4
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Nienberger	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	3	3
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Münzenberg	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	4	2
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Babenberger	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	3	1
fold5_3415_ID2366.txt_5_12_12_Enzenberger	orth: 28 Eigennamen	11	Enzensberger	1	1	-2710.57	0	1	-2711.22	0	0	0.0	-1	1	-13115.4	0	1	1	0
fold0_4446_ID2926.txt_22_83_83_schlimmes	orth: 02 lcp instead of cap: other cases	9	Schlimmes	1	1	-2108.22	0	1	-2108.86	0	1	-2104.07	0	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	ig sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.8	30	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	t sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.8	27	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	en sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.8	24	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	r sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.7	23	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	will man sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.6	18	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	er sie	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16606.4	3	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	ihn	0	0	0.0	-1	0	0.0	-1	1	-9.12197	7	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	sie ihre	0	1	-7.6872	7	1	-5.44438	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	es	0	1	-7.6786	6	1	-5.43135	6	1	-9.04659	6	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	diese	0	1	-7.64071	5	1	-5.39758	5	1	-8.97563	5	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	wir	0	1	-7.63369	4	1	-5.39029	4	1	-8.95535	4	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	er	0	1	-7.3468	3	1	-5.13637	3	1	-8.71837	3	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	Sie	0	1	-7.28409	2	1	-5.08687	2	1	-8.66755	2	0	0.0	-1	0	-100	-1
fold9_3950_ID2917.txt_9_52_52_sie	corr: number	3	sie	1	1	-6.81495	0	1	-4.71291	0	1	-8.20019	0	1	-16606.3	0	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	denselben	0	0	0.0	-1	0	0.0	-1	1	-22.0	5	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	das	0	0	0.0	-1	0	0.0	-1	1	-22.0	4	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	des	0	1	-8.30284	7	1	-8.19109	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	denen	0	1	-8.20176	6	1	-8.04032	6	1	-22.0	6	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	die	1	1	-8.07512	5	1	-7.91054	4	1	-22.0	0	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	der	0	1	-7.97985	4	1	-7.91066	5	1	-22.0	2	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	dem	0	1	-7.79031	3	1	-7.76536	3	1	-22.0	7	0	0.0	-1	0	-100	-1
fold5_4362_ID2472.txt_23_54_54_den	corr: case	3	denn	0	1	-7.53364	2	1	-7.5	2	0	0.0	-1	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	Jugendliche-Sein	0	0	0.0	-1	0	0.0	-1	1	-5.08884	7	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	Bilderbuch-Jugendliche	0	0	0.0	-1	1	-8.23076	9	1	-5.08884	6	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	Jugendliche schimpft	0	1	-9.91919	9	1	-8.17677	7	0	0.0	-1	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	wenigen	0	1	-9.9012	8	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	jugendliches	0	1	-9.52886	6	1	-7.97437	6	1	-4.83461	5	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	jugendlicher	0	1	-9.18148	5	1	-7.73726	5	1	-4.675	3	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	jugendliche	0	1	-8.90015	4	1	-7.6324	4	1	-4.69427	4	0	0.0	-1	0	-100	-1
fold6_702_ID1673.txt_31_6_6_Jugendliche	corr: inflection_paradigm	11	jugendlichen	1	1	-8.17918	2	1	-7.02749	2	1	-4.06082	2	0	0.0	-1	0	-100	-1
fold2_1056_ID2753.txt_15_38_38_drann	orth: 15 insertions: of double consonants	5	dranbleiben	0	1	-4.31326	2	1	-4.71385	2	0	0.0	-1	0	0.0	-1	0	-100	-1
fold2_1056_ID2753.txt_15_38_38_drann	orth: 15 insertions: of double consonants	5	drang	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold2_1056_ID2753.txt_15_38_38_drann	orth: 15 insertions: of double consonants	5	rann	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
fold2_1056_ID2753.txt_15_38_38_drann	orth: 15 insertions: of double consonants	5	dann	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	1
fold2_1056_ID2753.txt_15_38_38_drann	orth: 15 insertions: of double consonants	5	dran	1	1	-3.79658	0	1	-4.22548	0	1	-8.0	2	0	0.0	-1	1	1	0
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	en das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-20909.0	89	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	da s	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-20908.9	69	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	t das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-20908.9	54	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	- das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-20908.8	52	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	er das	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-20908.8	39	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	des	0	0	0.0	-1	1	-8.21644	7	1	-3.31062	7	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	den	0	0	0.0	-1	1	-8.21421	6	1	-3.30709	6	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	das ist	0	1	-7.66755	7	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	das zu	0	1	-7.66255	6	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	Das	0	1	-7.49012	5	1	-8.02407	5	1	-3.19891	5	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	die	0	1	-7.47113	4	1	-8.02403	4	1	-3.17673	3	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	dem	0	1	-7.4552	3	1	-7.99436	3	1	-3.17734	4	0	0.0	-1	0	-100	-1
fold0_1613_ID2873.txt_19_97_97_das	orth: 11 omissions: of double consonants	3	dass	1	1	-7.0547	2	1	-7.57408	2	1	-2.92815	2	1	-20908.4	9	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	woanders anders	0	0	0.0	-1	0	0.0	-1	1	-4904.73	5	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	wozu anders	0	0	0.0	-1	1	-4908.88	4	0	0.0	-1	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	wo Früher-war-alles-anders-	0	1	-4908.87	7	1	-4908.88	6	1	-4904.74	7	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	wo woanders	0	1	-4908.86	6	0	0.0	-1	1	-4904.73	4	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	wo andersrum	0	1	-4908.86	5	1	-4908.88	7	1	-4904.74	6	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	wo andersdenkend	0	1	-4908.86	4	1	-4908.88	5	1	-4904.73	3	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	womöglich anders	0	1	-4908.78	3	1	-4908.83	3	1	-4904.69	2	0	0.0	-1	0	-100	-1
fold7_3930_ID1351.txt_6_121_121_wo anders	orth: 07 sep instead of tog: other cases	9	woanders	1	1	-4908.1	0	1	-4908.26	0	0	0.0	-1	1	-25407.5	2	0	-100	-1
fold0_1660_ID2873.txt_66_130_129_Autofahren	orth: 09 tog instead of sep: other cases	10	Auto	0	1	-6.4917	3	1	-6.88895	3	1	-2.92276	2	0	0.0	-1	0	-100	-1
fold0_1660_ID2873.txt_66_130_129_Autofahren	orth: 09 tog instead of sep: other cases	10	Auto fahren	1	1	-6.25485	2	1	-6.59897	0	0	0.0	-1	0	0.0	-1	0	-100	-1
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	er Genuß	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16707.8	129	0	-100	-1
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genüß	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16707.7	95	0	-100	-1
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genuss	1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16707.6	59	1	2	0
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	genus	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16707.5	57	0	-100	-1
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	genuß	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	-16707.3	47	0	-100	-1
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genug	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	3
fold0_2051_ID2170.txt_20_41_41_Genuß	orth: 24 transpositions: of (ss) and (ß)	5	Genua	0	0	0.0	-1	0	0.0	-1	0	0.0	-1	0	0.0	-1	1	1	2
